"","ensembl_gene_id","hgnc_symbol","entrezgene"
"40297","ENSG00000239857","GET4",51608
"40298","ENSG00000240230","COX19",90639
"40299","ENSG00000240583","AQP1",358
"40300","ENSG00000240990","HOXA11-AS",221883
"40301","ENSG00000241269","",NA
"40302","ENSG00000241539","",NA
"40303","ENSG00000241644","INMT",11185
"40304","ENSG00000242731","FAM86LP",NA
"40305","ENSG00000242802","AP5Z1",9907
"40306","ENSG00000243004","",NA
"40307","ENSG00000243633","RN7SL542P",NA
"40308","ENSG00000243766","HOTTIP",NA
"40309","ENSG00000244167","",NA
"40310","ENSG00000244239","",NA
"40311","ENSG00000244480","",NA
"40312","ENSG00000248767","",100288524
"40313","ENSG00000249574","",442497
"40314","ENSG00000249852","",NA
"40315","ENSG00000250424","",NA
"40316","ENSG00000250561","OR7E59P",NA
"40317","ENSG00000251660","",NA
"40318","ENSG00000253187","HOXA10-AS",100874323
"40319","ENSG00000253293","HOXA10",3206
"40320","ENSG00000253308","",NA
"40321","ENSG00000253405","EVX1-AS",101410536
"40322","ENSG00000253508","",NA
"40323","ENSG00000253552","HOXA-AS2",NA
"40324","ENSG00000254369","HOXA-AS3",100133311
"40325","ENSG00000254959","INMT-MINDY4",NA
"40326","ENSG00000255690","TRIL",9865
"40327","ENSG00000257184","",NA
"40328","ENSG00000257607","",NA
"40329","ENSG00000260951","",NA
"40330","ENSG00000261809","CYP3A54P",NA
"40331","ENSG00000263683","",NA
"40332","ENSG00000264474","MIR4656",100616465
"40333","ENSG00000264520","",NA
"40334","ENSG00000265089","MIR4655",100616160
"40335","ENSG00000266287","MIR3683",100500886
"40336","ENSG00000267055","",NA
"40337","ENSG00000270182","",NA
"40338","ENSG00000270196","",NA
"40339","ENSG00000270314","",NA
"40340","ENSG00000270593","",NA
"40341","ENSG00000270611","",NA
"40342","ENSG00000270933","",NA
"40343","ENSG00000271077","",NA
"40344","ENSG00000271098","IMMP1LP3",NA
"40345","ENSG00000271133","",NA
"40346","ENSG00000271163","",NA
"40347","ENSG00000271185","",NA
"40348","ENSG00000271253","",NA
"40349","ENSG00000271820","",285804
"40350","ENSG00000272328","",NA
"40351","ENSG00000272568","",100506497
"40352","ENSG00000272595","",NA
"40353","ENSG00000272638","",NA
"40354","ENSG00000272719","",NA
"40355","ENSG00000272732","",NA
"40356","ENSG00000272745","",NA
"40357","ENSG00000272801","",NA
"40358","ENSG00000272848","",NA
"40359","ENSG00000272894","",NA
"40360","ENSG00000272905","",NA
"40361","ENSG00000272953","",NA
"40362","ENSG00000272968","RBAK-RBAKDN",100533952
"40363","ENSG00000273014","",NA
"40364","ENSG00000273084","",NA
"40365","ENSG00000273100","",NA
"40366","ENSG00000273151","",NA
"40367","ENSG00000273230","",NA
"40368","ENSG00000273237","",NA
"40369","ENSG00000273252","OR7E39P",NA
"40370","ENSG00000273313","RBAKDN",NA
"40371","ENSG00000273433","",NA
"40372","ENSG00000273961","",NA
"40373","ENSG00000274319","RPSAP73",NA
"40374","ENSG00000274970","",NA
"40375","ENSG00000275328","SPDYE19P",NA
"40376","ENSG00000275572","GRIFIN",402635
"40377","ENSG00000276496","",NA
"40378","ENSG00000276528","",NA
"40379","ENSG00000276609","",NA
"40380","ENSG00000276771","",NA
"40381","ENSG00000277265","RN7SL556P",NA
"40382","ENSG00000277327","SPDYE20P",NA
"40383","ENSG00000277469","",NA
"40384","ENSG00000277553","",NA
"40385","ENSG00000278020","",NA
"40386","ENSG00000278254","",NA
"40387","ENSG00000278334","",NA
"40388","ENSG00000278569","",NA
"40389","ENSG00000278592","",NA
"40390","ENSG00000278708","",NA
"40391","ENSG00000279048","",NA
"40392","ENSG00000279429","",NA
"40393","ENSG00000279655","",NA
"40394","ENSG00000280255","",NA
"40395","ENSG00000280340","",NA
"40396","ENSG00000281039","",NA
"40397","ENSG00000281332","LINC00997",NA
"40398","ENSG00000281404","",100506516
"40399","ENSG00000281593","",NA
"40400","ENSG00000283117","",79150
"40401","ENSG00000283321","",NA
"40402","ENSG00000283549","",NA
"40403","ENSG00000283618","",NA
"40404","ENSG00000283991","",NA
"40405","ENSG00000284047","MIR6836",102465503
"40406","ENSG00000002746","HECW1",23072
"40407","ENSG00000006451","RALA",5898
"40408","ENSG00000006715","VPS41",27072
"40409","ENSG00000010270","STARD3NL",83930
"40410","ENSG00000011426","ANLN",54443
"40411","ENSG00000015520","NPC1L1",29881
"40412","ENSG00000015676","NUDCD3",23386
"40413","ENSG00000042813","ZPBP",11055
"40414","ENSG00000058404","CAMK2B",816
"40415","ENSG00000062582","MRPS24",64951
"40416","ENSG00000065883","CDK13",8621
"40417","ENSG00000078053","AMPH",273
"40418","ENSG00000078967","UBE2D4",51619
"40419","ENSG00000086288","NME8",51314
"40420","ENSG00000086289","EPDR1",54749
"40421","ENSG00000105953","OGDH",4967
"40422","ENSG00000105968","H2AFV",94239
"40423","ENSG00000106070","GRB10",2887
"40424","ENSG00000106078","COBL",23242
"40425","ENSG00000106153","CHCHD2",51142
"40426","ENSG00000106483","SFRP4",6424
"40427","ENSG00000106536","POU6F2",11281
"40428","ENSG00000106540","",NA
"40429","ENSG00000106571","GLI3",2737
"40430","ENSG00000106588","PSMA2",5683
"40431","ENSG00000106591","MRPL32",64983
"40432","ENSG00000106603","COA1",55744
"40433","ENSG00000106605","BLVRA",644
"40434","ENSG00000106608","URGCP",55665
"40435","ENSG00000106624","AEBP1",165
"40436","ENSG00000106628","POLD2",5425
"40437","ENSG00000106631","MYL7",58498
"40438","ENSG00000106633","GCK",2645
"40439","ENSG00000106636","YKT6",10652
"40440","ENSG00000122507","BBS9",27241
"40441","ENSG00000122515","ZMIZ2",83637
"40442","ENSG00000122545","SEPT7",989
"40443","ENSG00000122547","EEPD1",80820
"40444","ENSG00000122557","HERPUD2",64224
"40445","ENSG00000122641","INHBA",3624
"40446","ENSG00000122642","FKBP9",11328
"40447","ENSG00000122643","NT5C3A",51251
"40448","ENSG00000122678","POLM",27434
"40449","ENSG00000122679","RAMP3",10268
"40450","ENSG00000129103","SUMF2",25870
"40451","ENSG00000132432","SEC61G",23480
"40452","ENSG00000132434","LANCL2",55915
"40453","ENSG00000132436","FIGNL1",63979
"40454","ENSG00000132437","DDC",1644
"40455","ENSG00000136197","C7orf25",79020
"40456","ENSG00000136205","TNS3",64759
"40457","ENSG00000136206","SPDYE1",285955
"40458","ENSG00000136250","AOAH",313
"40459","ENSG00000136270","TBRG4",9238
"40460","ENSG00000136271","DDX56",54606
"40461","ENSG00000136273","HUS1",3364
"40462","ENSG00000136274","NACAD",23148
"40463","ENSG00000136275","C7orf69",NA
"40464","ENSG00000136279","DBNL",28988
"40465","ENSG00000136280","CCM2",83605
"40466","ENSG00000136286","MYO1G",64005
"40467","ENSG00000146648","EGFR",1956
"40468","ENSG00000146666","LINC00525",84847
"40469","ENSG00000146674","IGFBP3",3486
"40470","ENSG00000146676","PURB",5814
"40471","ENSG00000146677","",NA
"40472","ENSG00000146678","IGFBP1",3484
"40473","ENSG00000146729","NIPSNAP2",2631
"40474","ENSG00000146731","CCT6A",908
"40475","ENSG00000146733","PSPH",5723
"40476","ENSG00000152926","ZNF117",51351
"40477","ENSG00000152926","ZNF117",109504726
"40478","ENSG00000154978","VOPP1",81552
"40479","ENSG00000154997","SEPT14",346288
"40480","ENSG00000155849","ELMO1",9844
"40481","ENSG00000158604","TMED4",222068
"40482","ENSG00000158683","PKD1L1",168507
"40483","ENSG00000164500","SPATA48",100130988
"40484","ENSG00000164532","TBX20",57057
"40485","ENSG00000164542","KIAA0895",23366
"40486","ENSG00000164543","STK17A",9263
"40487","ENSG00000164556","FAM183BP",340286
"40488","ENSG00000164610","RP9",6100
"40489","ENSG00000164619","BMPER",168667
"40490","ENSG00000164669","INTS4P1",285905
"40491","ENSG00000164708","PGAM2",5224
"40492","ENSG00000164742","ADCY1",107
"40493","ENSG00000164744","SUN3",256979
"40494","ENSG00000164746","C7orf57",136288
"40495","ENSG00000164776","PHKG1",5260
"40496","ENSG00000168303","MPLKIP",136647
"40497","ENSG00000169325","GUSBP12",NA
"40498","ENSG00000170419","VSTM2A",222008
"40499","ENSG00000173041","ZNF680",340252
"40500","ENSG00000173852","DPY19L1",23333
"40501","ENSG00000173862","",NA
"40502","ENSG00000175600","SUGCT",79783
"40503","ENSG00000175741","RWDD4P2",NA
"40504","ENSG00000176232","",NA
"40505","ENSG00000176826","FKBP9P1",360132
"40506","ENSG00000178503","NECAP1P1",NA
"40507","ENSG00000178665","ZNF713",349075
"40508","ENSG00000179869","ABCA13",154664
"40509","ENSG00000181211","HECW1-IT1",100127950
"40510","ENSG00000182111","ZNF716",441234
"40511","ENSG00000182722","SEPHS1P1",NA
"40512","ENSG00000183696","UPP1",7378
"40513","ENSG00000185037","ZNF733P",NA
"40514","ENSG00000185177","ZNF479",90827
"40515","ENSG00000185290","NUPR2",389493
"40516","ENSG00000185811","IKZF1",10320
"40517","ENSG00000187037","GPR141",353345
"40518","ENSG00000187258","NPSR1",387129
"40519","ENSG00000188185","LINC00265",NA
"40520","ENSG00000188730","VWC2",375567
"40521","ENSG00000189166","TNRC18P3",NA
"40522","ENSG00000189212","DPY19L2P1",NA
"40523","ENSG00000189316","",NA
"40524","ENSG00000196247","ZNF107",51427
"40525","ENSG00000196262","PPIA",5478
"40526","ENSG00000197008","ZNF138",7697
"40527","ENSG00000197085","NPSR1-AS1",404744
"40528","ENSG00000197123","ZNF679",168417
"40529","ENSG00000198039","ZNF273",10793
"40530","ENSG00000199231","",NA
"40531","ENSG00000199629","RNU1-14P",NA
"40532","ENSG00000200446","RNU6-1085P",NA
"40533","ENSG00000201772","SNORA5C",677796
"40534","ENSG00000202296","RNU6-1335P",NA
"40535","ENSG00000202350","RNU6-326P",NA
"40536","ENSG00000203446","",NA
"40537","ENSG00000203462","",NA
"40538","ENSG00000205628","LINC01446",401337
"40539","ENSG00000205745","",NA
"40540","ENSG00000206838","SNORA5A",654319
"40541","ENSG00000211688","TRGJP2",NA
"40542","ENSG00000211689","TRGC1",445347
"40543","ENSG00000211693","TRGV11",NA
"40544","ENSG00000211694","TRGV10",NA
"40545","ENSG00000211695","TRGV9",NA
"40546","ENSG00000211696","TRGV8",NA
"40547","ENSG00000211697","TRGV5",NA
"40548","ENSG00000211699","TRGV3",NA
"40549","ENSG00000211701","TRGV1",NA
"40550","ENSG00000213067","",NA
"40551","ENSG00000213462","ERV3-1",2086
"40552","ENSG00000213640","EEF1DP4",NA
"40553","ENSG00000213642","",NA
"40554","ENSG00000213643","VN1R37P",NA
"40555","ENSG00000213644","SAPCD2P1",NA
"40556","ENSG00000213645","SLC25A1P3",NA
"40557","ENSG00000213650","",NA
"40558","ENSG00000213673","SLC25A5P3",NA
"40559","ENSG00000213717","",NA
"40560","ENSG00000213744","RPS10P14",NA
"40561","ENSG00000214652","ZNF727",442319
"40562","ENSG00000214660","SLC29A4P2",NA
"40563","ENSG00000214668","SLC29A4P1",NA
"40564","ENSG00000214754","",NA
"40565","ENSG00000214765","SEPT7P2",NA
"40566","ENSG00000214783","POLR2J4",84820
"40567","ENSG00000218305","CDC14C",NA
"40568","ENSG00000218586","",NA
"40569","ENSG00000221845","C7orf65",NA
"40570","ENSG00000221900","POM121L12",285877
"40571","ENSG00000221971","TTC4P1",NA
"40572","ENSG00000222741","RNA5SP229",NA
"40573","ENSG00000223258","RNU6-575P",NA
"40574","ENSG00000223475","",NA
"40575","ENSG00000223476","VN1R42P",NA
"40576","ENSG00000223558","TRIM60P17",NA
"40577","ENSG00000223559","",NA
"40578","ENSG00000223566","TNRC18P2",NA
"40579","ENSG00000223614","ZNF735",730291
"40580","ENSG00000223829","",NA
"40581","ENSG00000223836","",NA
"40582","ENSG00000223845","VN1R40P",NA
"40583","ENSG00000223893","GNL2P1",NA
"40584","ENSG00000223970","",NA
"40585","ENSG00000223974","BNIP3P42",NA
"40586","ENSG00000224017","LINC01449",101928773
"40587","ENSG00000224057","EGFR-AS1",100507500
"40588","ENSG00000224101","ELMO1-AS1",100861514
"40589","ENSG00000224116","INHBA-AS1",285954
"40590","ENSG00000224122","POU6F2-AS1",100861520
"40591","ENSG00000224155","",NA
"40592","ENSG00000224172","",NA
"40593","ENSG00000224223","VSTM2A-OT1",285878
"40594","ENSG00000224458","GUSBP6",NA
"40595","ENSG00000224484","",NA
"40596","ENSG00000224519","HMGN1P19",NA
"40597","ENSG00000224547","ZNF619P1",NA
"40598","ENSG00000224573","",NA
"40599","ENSG00000224653","",NA
"40600","ENSG00000224669","",NA
"40601","ENSG00000224706","RPS17P13",NA
"40602","ENSG00000224723","GUSBP10",NA
"40603","ENSG00000224880","MTCYBP29",NA
"40604","ENSG00000224947","VN1R25P",NA
"40605","ENSG00000224971","SUMO2P3",NA
"40606","ENSG00000225018","",NA
"40607","ENSG00000225244","",NA
"40608","ENSG00000225270","CICP12",NA
"40609","ENSG00000225295","MTND4P4",NA
"40610","ENSG00000225314","",NA
"40611","ENSG00000225371","CICP8",NA
"40612","ENSG00000225451","",NA
"40613","ENSG00000225488","",100240728
"40614","ENSG00000225537","",NA
"40615","ENSG00000225705","",NA
"40616","ENSG00000225739","NPM1P18",NA
"40617","ENSG00000225992","TRGVA",NA
"40618","ENSG00000226002","GTF2IP14",NA
"40619","ENSG00000226063","",NA
"40620","ENSG00000226075","PHKG1P1",NA
"40621","ENSG00000226102","SEPT7P3",NA
"40622","ENSG00000226122","DDC-AS1",100129427
"40623","ENSG00000226220","CICP22",NA
"40624","ENSG00000226278","PSPHP1",NA
"40625","ENSG00000226342","NMD3P1",NA
"40626","ENSG00000226401","",NA
"40627","ENSG00000226411","",NA
"40628","ENSG00000226485","RBM22P3",NA
"40629","ENSG00000226581","",NA
"40630","ENSG00000226587","",NA
"40631","ENSG00000226838","",NA
"40632","ENSG00000227015","",NA
"40633","ENSG00000227035","MTATP6P18",NA
"40634","ENSG00000227080","",NA
"40635","ENSG00000227113","",NA
"40636","ENSG00000227148","",NA
"40637","ENSG00000227172","",NA
"40638","ENSG00000227182","VN1R28P",NA
"40639","ENSG00000227191","TRGC2",NA
"40640","ENSG00000227233","CICP17",NA
"40641","ENSG00000227305","",NA
"40642","ENSG00000227344","HAUS6P1",NA
"40643","ENSG00000227397","",NA
"40644","ENSG00000227404","KRT8P20",NA
"40645","ENSG00000227481","",NA
"40646","ENSG00000227491","CCNJP1",NA
"40647","ENSG00000227544","",NA
"40648","ENSG00000227545","",NA
"40649","ENSG00000227584","MTND4P5",NA
"40650","ENSG00000227658","",NA
"40651","ENSG00000227910","",NA
"40652","ENSG00000227986","TRIM60P18",NA
"40653","ENSG00000228005","",NA
"40654","ENSG00000228014","ZNF680P1",NA
"40655","ENSG00000228015","",NA
"40656","ENSG00000228173","",NA
"40657","ENSG00000228204","",NA
"40658","ENSG00000228303","",NA
"40659","ENSG00000228434","",NA
"40660","ENSG00000228440","MTND5P6",NA
"40661","ENSG00000228554","",NA
"40662","ENSG00000228564","LINC01005",NA
"40663","ENSG00000228596","",NA
"40664","ENSG00000228627","",NA
"40665","ENSG00000228653","HNRNPCP7",NA
"40666","ENSG00000228660","VN1R35P",NA
"40667","ENSG00000228668","TRGV5P",NA
"40668","ENSG00000228680","",NA
"40669","ENSG00000228735","",NA
"40670","ENSG00000228815","MARK2P13",NA
"40671","ENSG00000228851","MTCO3P4",NA
"40672","ENSG00000228878","SEPT7-AS1",NA
"40673","ENSG00000228897","",NA
"40674","ENSG00000228903","RASA4CP",NA
"40675","ENSG00000229054","RPS29P14",NA
"40676","ENSG00000229064","",NA
"40677","ENSG00000229161","TCP1P1",NA
"40678","ENSG00000229165","GDI2P1",NA
"40679","ENSG00000229192","",NA
"40680","ENSG00000229403","",NA
"40681","ENSG00000229424","",NA
"40682","ENSG00000229459","",NA
"40683","ENSG00000229478","ROBO2P1",NA
"40684","ENSG00000229497","",NA
"40685","ENSG00000229508","PHKG1P4",NA
"40686","ENSG00000229628","",NA
"40687","ENSG00000229679","",NA
"40688","ENSG00000229762","",NA
"40689","ENSG00000229881","",NA
"40690","ENSG00000229909","TRIM60P16",NA
"40691","ENSG00000230000","",100287704
"40692","ENSG00000230000","",100287834
"40693","ENSG00000230052","MTND3P2",NA
"40694","ENSG00000230132","",NA
"40695","ENSG00000230160","",NA
"40696","ENSG00000230191","",NA
"40697","ENSG00000230252","MTND2P4",NA
"40698","ENSG00000230271","",NA
"40699","ENSG00000230356","NCAPD2P1",NA
"40700","ENSG00000230361","VN1R32P",NA
"40701","ENSG00000230531","MTND5P7",NA
"40702","ENSG00000230539","AOAH-IT1",100874264
"40703","ENSG00000230564","CALM1P2",NA
"40704","ENSG00000230600","",NA
"40705","ENSG00000230680","",NA
"40706","ENSG00000230764","MTND1P4",NA
"40707","ENSG00000230796","",NA
"40708","ENSG00000230831","",NA
"40709","ENSG00000230936","",NA
"40710","ENSG00000231198","",NA
"40711","ENSG00000231232","",NA
"40712","ENSG00000231264","ARAFP1",NA
"40713","ENSG00000231317","",NA
"40714","ENSG00000231394","",NA
"40715","ENSG00000231427","LINC01445",102723605
"40716","ENSG00000231490","RPL7L1P2",NA
"40717","ENSG00000231504","NMD3P2",NA
"40718","ENSG00000231523","SEPT14P1",NA
"40719","ENSG00000231537","MTCO3P10",NA
"40720","ENSG00000231539","",NA
"40721","ENSG00000231638","LUARIS",100506895
"40722","ENSG00000231681","",NA
"40723","ENSG00000231916","",NA
"40724","ENSG00000231951","",NA
"40725","ENSG00000232006","",NA
"40726","ENSG00000232072","",NA
"40727","ENSG00000232161","",NA
"40728","ENSG00000232458","LINC01450",101928744
"40729","ENSG00000232612","RPL31P35",NA
"40730","ENSG00000232727","YWHAEP1",NA
"40731","ENSG00000232736","",NA
"40732","ENSG00000232930","",NA
"40733","ENSG00000232944","",NA
"40734","ENSG00000232956","SNHG15",NA
"40735","ENSG00000233028","",NA
"40736","ENSG00000233173","VN1R34P",NA
"40737","ENSG00000233219","",NA
"40738","ENSG00000233225","",NA
"40739","ENSG00000233288","",101928401
"40740","ENSG00000233306","TRGV2",NA
"40741","ENSG00000233385","MTCO3P8",NA
"40742","ENSG00000233437","",100130849
"40743","ENSG00000233454","",NA
"40744","ENSG00000233539","",730338
"40745","ENSG00000233601","NCOR1P3",NA
"40746","ENSG00000233782","ZNF90P3",NA
"40747","ENSG00000233854","POU6F2-AS2",NA
"40748","ENSG00000233918","",NA
"40749","ENSG00000233952","FTLP15",NA
"40750","ENSG00000233960","",NA
"40751","ENSG00000233962","",NA
"40752","ENSG00000233977","",NA
"40753","ENSG00000234085","",NA
"40754","ENSG00000234089","",105375297
"40755","ENSG00000234105","",NA
"40756","ENSG00000234183","LINC01952",NA
"40757","ENSG00000234234","MTCO2P8",NA
"40758","ENSG00000234304","SGO1P2",NA
"40759","ENSG00000234312","SAPCD2P4",NA
"40760","ENSG00000234338","",NA
"40761","ENSG00000234359","ELK1P1",NA
"40762","ENSG00000234444","ZNF736",728927
"40763","ENSG00000234457","",NA
"40764","ENSG00000234585","CCT6P3",643180
"40765","ENSG00000234671","MTCYBP5",NA
"40766","ENSG00000234686","",NA
"40767","ENSG00000234700","MTCO1P8",NA
"40768","ENSG00000234707","",NA
"40769","ENSG00000234716","",NA
"40770","ENSG00000234844","CDC42P2",NA
"40771","ENSG00000234983","",NA
"40772","ENSG00000235095","",NA
"40773","ENSG00000235207","TUBBP6",NA
"40774","ENSG00000235227","VN1R38P",NA
"40775","ENSG00000235314","LINC00957",NA
"40776","ENSG00000235349","",NA
"40777","ENSG00000235368","SAPCD2P2",NA
"40778","ENSG00000235379","RPL7P31",NA
"40779","ENSG00000235454","HAUS6P3",NA
"40780","ENSG00000235464","",NA
"40781","ENSG00000235620","",NA
"40782","ENSG00000235646","MTND1P2",NA
"40783","ENSG00000235720","GABPAP",NA
"40784","ENSG00000235728","",NA
"40785","ENSG00000235738","",NA
"40786","ENSG00000235955","CICP20",NA
"40787","ENSG00000236015","",NA
"40788","ENSG00000236046","",NA
"40789","ENSG00000236078","LINC01447",101929086
"40790","ENSG00000236212","",NA
"40791","ENSG00000236261","",NA
"40792","ENSG00000236284","VN1R31P",NA
"40793","ENSG00000236299","",NA
"40794","ENSG00000236494","",NA
"40795","ENSG00000236592","S100A11P2",NA
"40796","ENSG00000236638","",NA
"40797","ENSG00000236692","",NA
"40798","ENSG00000236907","",NA
"40799","ENSG00000236976","",NA
"40800","ENSG00000237026","",NA
"40801","ENSG00000237210","",NA
"40802","ENSG00000237236","",NA
"40803","ENSG00000237251","",NA
"40804","ENSG00000237268","",NA
"40805","ENSG00000237309","MTND2P6",NA
"40806","ENSG00000237400","",NA
"40807","ENSG00000237471","",NA
"40808","ENSG00000237572","",NA
"40809","ENSG00000237639","",NA
"40810","ENSG00000237760","",NA
"40811","ENSG00000237799","CICP11",NA
"40812","ENSG00000237972","TUBG1P",NA
"40813","ENSG00000238090","",NA
"40814","ENSG00000238131","",NA
"40815","ENSG00000238284","LINC01448",101928795
"40816","ENSG00000239556","",NA
"40817","ENSG00000239775","",NA
"40818","ENSG00000239789","MRPS17",51373
"40819","ENSG00000239985","",NA
"40820","ENSG00000240355","",NA
"40821","ENSG00000240651","SEPT7P4",NA
"40822","ENSG00000241057","",NA
